userSteps
12
37
0
12
25
25
0
0
0
12
12
37
12
0
12
0
12
37
12
50
12
25
0
0
0
0
0
25
25
25
0
37
12
12
25
12
12
25
0
12
12
25
25
12
25
12
0
12
37
12
25
37
25
50
25
12
12
37
12
0
0
0
0
0
25
25
25
12
37
12
25
25
0
0
25
0
12
0
25
0
0
0
25
25
37
12
62
12
12
0
25
37
25
25
12
25
12
12
37
0
0
25
25
0
12
12
12
12
12
25
12
25
25
0
0
25
12
0
12
25
12
12
12
12
12
25
12
0
0
12
0
12
12
0
0
12
12
0
37
25
0
12
12
12
0
0
25
0
25
25
12
25
37
62
12
50
12
12
0
12
0
0
25
25
12
12
0
12
25
25
0
12
12
25
25
0
25
12
0
0
0
12
12
0
12
12
12
25
0
12
12
12
12
0
50
12
12
12
25
37
12
25
37
0
12
12
12
25
0
0
0
0
12
0
12
0
25
25
0
0
12
25
12
25
37
0
12
12
12
37
25
12
50
12
12
12
25
12
37
25
12
0
12
12
12
0
12
12
0
25
25
12
25
25
25
12
37
25
25
25
0
0
12
25
25
50
25
25
25
50
25
12
12
12
12
25
0
12
12
25
12
12
12
12
25
25
0
25
12
25
25
12
0
12
0
12
37
12
25
50
25
25
37
37
25
37
25
25
25
12
37
25
25
12
12
0
37
37
12
12
25
12
0
0
25
50
25
0
12
25
12
0
25
25
25
25
50
12
12
25
37
37
0
0
12
25
25
50
25
25
12
25
37
25
37
12
0
12
25
25
0
0
12
37
25
25
12
75
50
25
25
25
25
37
62
12
25
25
50
25
0
0
12
25
12
50
12
25
12
25
37
0
12
12
50
25
25
25
0
37
0
25
12
25
0
12
12
12
0
0
12
37
12
12
0
25
25
12
37
37
12
25
25
12
0
50
0
0
12
0
12
25
12
37
0
12
0
25
25
25
12
25
12
0
25
12
0
12
0
25
50
12
25
25
37
37
12
0
12
25
25
12
0
12
12
12
37
0
0
12
25
25
25
37
62
25
25
37
25
0
50
12
12
12
12
37
12
0
12
0
0
12
25
0
0
0
0
37
37
12
12
12
12
12
0
37
12
12
37
12
12
12
37
12
25
12
25
25
12
37
12
12
12
0
0
25
12
25
25
25
50
50
50
50
12
12
37
50
12
12
12
37
12
0
12
25
25
12
12
12
37
12
50
25
12
37
0
25
25
37
25
12
12
50
12
12
12
50
12
0
0
25
12
62
62
50
12
25
37
37
25
25
25
0
62
12
0
37
12
25
0
0
12
37
25
12
37
12
12
25
