userSteps
7
15
15
7
11
3
0
15
7
0
0
7
15
7
3
3
7
7
3
0
7
7
7
7
0
0
3
15
7
7
7
0
3
3
3
7
0
0
7
7
3
0
3
0
3
7
18
7
3
7
7
11
7
3
3
3
3
11
11
3
3
7
7
7
7
0
7
3
7
15
11
15
11
0
7
15
11
7
7
3
0
7
7
7
3
3
0
3
3
3
7
7
0
15
11
7
0
3
7
7
7
0
3
7
3
7
7
7
11
0
7
3
11
11
7
7
3
11
7
15
11
0
7
7
3
3
3
7
18
15
3
15
7
0
3
3
7
15
7
3
0
11
7
7
3
3
0
3
3
3
7
3
7
3
3
3
7
3
3
3
7
7
0
0
3
3
3
7
0
0
0
3
15
11
0
0
0
11
7
7
7
0
3
7
15
3
0
3
7
3
7
3
0
7
11
3
18
7
11
0
3
0
0
15
0
11
3
3
15
3
0
0
7
7
3
0
0
3
3
7
0
3
0
3
3
3
3
11
7
11
0
7
7
7
3
3
0
3
7
7
3
3
7
3
3
7
0
7
3
3
7
11
11
15
0
3
0
15
7
11
3
15
3
3
3
7
0
3
3
11
3
0
3
0
0
7
7
0
0
3
7
7
3
3
3
7
11
3
3
0
0
3
7
7
11
15
3
0
3
0
3
7
3
7
7
3
3
11
7
7
3
0
3
3
11
7
7
7
11
3
3
0
0
3
11
0
7
7
0
0
3
0
3
7
7
3
11
0
0
3
3
0
3
7
3
0
3
3
3
3
0
3
0
7
0
18
11
11
3
3
3
11
18
7
3
18
11
7
7
11
3
3
7
11
15
11
11
7
0
7
3
3
11
7
7
15
3
7
11
15
7
15
11
0
11
11
11
18
11
7
0
3
0
3
7
3
7
7
0
7
15
3
3
7
11
0
3
7
3
3
15
3
3
7
0
11
7
3
3
11
7
7
11
3
3
15
7
7
15
3
11
15
7
7
7
15
11
11
11
7
3
11
22
7
15
11
15
7
15
11
11
3
7
11
7
3
3
3
0
7
0
3
3
7
3
0
7
7
7
7
7
15
7
3
3
7
11
15
3
11
18
7
22
3
15
7
7
3
0
7
11
7
7
15
3
7
11
11
11
7
15
7
11
7
7
11
3
0
18
15
7
11
7
3
3
11
3
11
7
3
7
3
0
3
7
7
7
7
3
0
15
3
7
18
18
11
7
11
7
15
3
3
0
7
11
3
7
3
7
11
0
0
15
11
3
3
15
11
15
11
3
7
18
3
7
15
11
11
7
3
7
7
7
7
15
15
26
0
3
3
7
0
15
11
11
11
3
0
3
3
