userSteps
0
0
1
1
1
1
0
0
2
1
1
2
0
1
2
1
1
1
2
1
1
1
1
0
1
3
1
2
1
2
1
2
1
1
0
1
1
1
0
0
0
0
1
0
0
0
1
0
0
1
1
1
1
1
2
1
0
0
1
1
2
0
1
2
1
4
0
3
2
2
0
0
2
2
2
2
5
0
2
3
3
3
3
6
3
3
3
3
3
0
0
7
7
4
4
4
0
0
4
0
4
4
0
5
0
0
0
5
5
5
5
0
0
11
0
6
11
12
6
6
3
3
3
6
3
0
0
6
6
9
6
3
3
0
3
3
9
0
3
3
9
6
0
9
9
3
0
0
6
3
6
12
6
3
3
3
3
3
3
6
0
6
3
3
3
3
0
0
12
12
0
6
0
0
0
3
3
6
9
6
6
3
3
0
6
0
6
3
6
3
0
0
6
6
6
3
3
0
6
3
3
9
0
6
6
0
3
0
3
3
6
6
6
0
3
3
0
0
3
6
6
0
6
6
6
3
3
0
6
6
6
3
0
9
0
3
3
0
3
3
3
3
6
3
3
9
0
0
0
0
3
3
6
9
3
6
3
6
3
6
9
6
3
3
3
3
0
6
0
6
12
6
0
6
6
3
3
3
6
15
9
3
9
9
6
12
9
9
0
0
6
12
0
0
0
3
6
12
6
3
3
3
9
3
3
9
6
6
9
6
3
3
3
9
3
6
9
3
9
6
9
3
9
3
6
3
6
9
15
9
9
3
3
6
6
3
3
6
6
6
0
3
3
3
3
9
3
3
3
3
3
3
6
6
3
3
6
6
0
0
0
0
3
6
3
3
0
3
0
6
3
6
3
0
6
3
0
6
3
3
0
3
0
3
0
3
3
6
0
3
3
3
0
6
0
3
0
0
0
6
0
0
0
9
3
3
3
3
3
9
12
9
6
0
0
6
0
6
3
3
3
6
3
3
3
0
6
6
9
3
9
6
9
0
0
3
15
3
6
0
0
0
3
3
0
3
3
3
3
0
0
0
3
0
9
0
6
0
0
0
0
3
3
0
3
3
3
3
6
0
3
6
0
0
6
3
0
3
3
3
6
0
12
3
3
9
3
0
0
3
0
3
0
6
3
9
3
6
6
3
6
3
0
9
0
6
0
3
6
6
0
6
6
6
3
0
0
0
3
6
6
6
0
0
3
0
0
0
3
9
9
6
9
6
0
0
3
0
6
3
6
3
0
3
0
3
3
3
3
3
0
6
6
3
6
3
9
9
9
3
6
3
0
3
9
3
6
6
3
0
12
3
0
0
0
0
3
3
3
6
6
0
3
0
0
3
6
0
9
3
3
0
0
3
6
3
3
3
3
3
