,result,table,_start,_stop,_time,_value,_field,_measurement,scenario,testUUID,testVersion
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:24Z,1396,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:25Z,1445,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:26Z,1496,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:27Z,1546,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:28Z,1589,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:29Z,1637,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:30Z,1693,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:31Z,1743,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:32Z,1786,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:33Z,1825,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:34Z,1872,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:35Z,1920,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
,_result,0,2026-06-02T08:54:06.976047155Z,2026-06-09T08:54:06.976047155Z,2026-06-09T08:47:36Z,1979,value,activeUsers,flashSaleBrowseOnly,96e749eb-3a05-43da-bc56-e3973aee446e,v1
